membw: 16.64 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 20.13 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.80 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.33 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 20.13 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 20.13 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.33 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 20.40 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.80 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 20.13 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 20.13 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 20.13 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 20.13 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 20.13 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 20.13 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 20.13 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 20.13 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 20.13 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 20.13 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.33 GB/s (4 thr, write)
membw: 20.13 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 20.13 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 20.40 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 20.13 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 20.13 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.53 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 20.13 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 20.13 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 20.40 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 20.13 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 20.13 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 20.13 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 20.13 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.80 GB/s (4 thr, write)
membw: 20.13 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 20.13 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 20.13 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 20.13 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 20.13 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 20.13 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 20.13 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 20.13 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 20.13 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 20.13 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 20.13 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 20.13 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 20.13 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 20.13 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.32 GB/s (4 thr, write)
membw: 19.86 GB/s (4 thr, write)
membw: 19.59 GB/s (4 thr, write)
